Country Code,Year,Inflation,Population,GDP,Export,Import
SLV,1981,-0.021518257393745063,-0.23596047568616585,-0.21260962797889899,-0.3933188098323587,-1.1055822735443623
SLV,1982,-0.02965103320118564,-0.2355823239120473,-0.21263917375219152,-0.4239655876539161,-1.1403801645804472
SLV,1983,-0.025448672983950364,-0.2349635393770821,-0.2125558800128227,-0.41265741829458147,-1.131002775737156
SLV,1984,-0.030238719635621924,-0.2343028708046813,-0.21243513869194905,-0.41831780632929394,-1.1077861759713654
SLV,1985,-0.001555915035408292,-0.23359797834520737,-0.2123273396154101,-0.4303949816109816,-1.1121291602736971
SLV,1986,0.02390755186166439,-0.2328831725040919,-0.21234965213045626,-0.40647385413659887,-1.119275638023005
SLV,1987,0.005166366097446582,-0.23215663825778432,-0.21220477818454905,-0.4581485322001928,-1.1032973453254056
SLV,1988,-0.008360598325036146,-0.23140298799698655,-0.212024575014563,-0.4525322674832623,-1.0998078330460674
SLV,1989,-0.01399866450130149,-0.23065113089198572,-0.21188284700782217,-0.4875976778401025,-1.058128148588035
SLV,1990,0.0028726991824112777,-0.22991676070063058,-0.21153669738977243,-0.46112370275474474,-1.030795436858085
SLV,1991,-0.022563861736889745,-0.22922172330878857,-0.21119873011130466,-0.45907512132853817,-0.9920650923932467
SLV,1992,-0.0310145219503342,-0.2285618128185133,-0.21076262434294718,-0.4560810408339115,-0.9130379042504511
SLV,1993,-0.011685719249710257,-0.22801987156977266,-0.21008881217914444,-0.4137891807352661,-0.8553124055318613
SLV,1994,-0.032680893990369476,-0.22762499825338514,-0.209312206940832,-0.3784240471588515,-0.7644365408867543
SLV,1995,-0.03415503173912938,-0.22727509961694506,-0.2083463709704373,-0.40853152295572964,-0.6820929117270758
SLV,1996,-0.03479312931540751,-0.22696053198110547,-0.2078299523047808,-0.3889715864324451,-0.7040534818739199
SLV,1997,-0.04883814388680977,-0.22667412272267864,-0.2073360771657387,-0.29945275290462353,-0.5971510840235134
SLV,1998,-0.05398848350498729,-0.22641022996123036,-0.20678034043998428,-0.294312915591929,-0.5509510167885733
SLV,1999,-0.05937514135941327,-0.22616881725050456,-0.2065102099541627,-0.2860320665465876,-0.5233967165685902
SLV,2000,-0.05471944830354946,-0.22595403217443807,-0.20612099533677955,-0.2244967918457502,-0.34688345499792034
SLV,2001,-0.050797782096569585,-0.22577403140513155,-0.20573420960549504,-0.2354903328061904,-0.33030943985242556
SLV,2002,-0.055794966864889724,-0.2256386627209657,-0.20543755041031844,-0.2166442626179569,-0.2977829349857927
SLV,2003,-0.0551194166004509,-0.2255514249625199,-0.20498695200841344,-0.19779819238882312,-0.17969307719169933
SLV,2004,-0.04893937695545698,-0.2255071646291908,-0.204613137125857,-0.1725830071075849,-0.06058184527896022
